@relation bolasso

@attribute r1 numeric
@attribute r2 numeric
@attribute r3 numeric
@attribute r4 numeric
@attribute r5 numeric
@attribute r6 numeric
@attribute r7 numeric
@attribute r8 numeric
@attribute nr9 numeric
@attribute nr10 numeric
@attribute nr11 numeric
@attribute nr12 numeric
@attribute nr13 numeric
@attribute nr14 numeric
@attribute nr15 numeric
@attribute nr16 numeric
@attribute target numeric

@data
-1.556304,1.810863,-1.663985,0.189893,0.410616,-1.71318,2.407275,0.1544,0.183539,-0.462422,0.743932,0.245117,-0.698077,2.586689,-1.378356,0.26863,-1.152011
-1.606992,2.561307,-0.176017,0.111999,-0.999062,0.828514,-0.240025,0.632362,-0.242548,1.226984,1.216083,-0.406341,-0.671925,1.035133,-0.895612,-1.094917,-0.879417
-0.818233,-0.573787,0.864015,-0.265289,0.94845,1.361004,-0.910812,0.995111,1.488304,1.367264,-0.076667,0.795886,-0.449462,0.058726,0.606971,0.953918,-0.462934
-0.153918,-0.042471,-0.215877,-0.056278,0.010039,-0.395609,-1.618724,-0.516203,0.435668,0.545651,0.788545,0.157153,-1.435222,0.479018,0.03605,1.10298,0.014041
-0.130742,1.006177,1.02281,-0.136017,0.184437,0.513427,-0.856119,0.668939,0.265461,1.11588,0.823207,-0.437971,-0.693984,-0.301168,0.737397,-0.735001,-0.30083
0.888826,-0.264633,-1.047051,-0.870563,-0.783957,-1.552365,0.010303,-0.419741,0.586839,0.69337,-0.516355,0.622944,-1.44945,-0.04486,-0.903706,-0.386241,0.502043
1.140261,-0.483894,0.082541,2.801185,-1.49304,-0.008517,0.817579,-0.533583,-0.948314,-3.374889,-0.612953,-1.715686,2.324691,-0.234375,-0.276677,-1.630309,1.091307
-1.707927,2.378747,-1.366053,-0.151088,1.43726,0.135775,1.066098,0.800697,-0.771724,0.426683,1.037683,-1.00734,-0.595965,1.459074,0.164896,-0.352576,-0.94286
-0.886473,2.383033,-0.103833,-1.486547,0.972912,-0.521312,0.760242,1.494013,0.514195,1.977649,1.655422,-0.190525,-0.567823,0.262439,-0.161149,0.026998,-1.086642
-0.044705,-0.10574,0.404596,-0.224329,-0.623129,0.170704,1.152189,-1.308893,1.572826,0.585206,0.052944,2.368493,-1.120756,-1.341015,0.684417,0.230961,-0.084541
-0.19016,0.074612,-0.866917,1.227849,-1.159272,0.95615,-1.083184,-2.240952,-1.586852,-2.611303,0.25951,-0.146636,1.860127,-0.037059,0.935598,-0.987037,0.569539
-0.79528,0.481265,1.336905,0.682397,1.590676,1.042276,-0.483191,1.308334,0.682308,1.083796,0.114051,0.856773,-1.982823,1.92957,0.046913,0.157961,-0.569981
0.950245,-2.701697,0.226332,0.878282,-0.2835,0.053718,-1.046918,-0.443516,-1.405545,-1.65342,-0.008456,-1.714885,2.584145,-1.601484,1.934409,0.454699,0.871151
0.037567,0.187037,0.834394,-0.002926,0.580689,0.867438,-0.293822,-0.668401,-0.575949,-0.583016,-0.622021,-1.153938,-1.231145,0.881432,-0.957817,0.70479,-0.001342
0.209661,0.115963,0.074363,1.404434,1.780639,0.313302,0.880461,1.04986,-1.502214,-1.879791,-0.863452,-0.298926,1.040987,1.001416,-0.155161,-2.018278,0.060845
-1.558497,0.73198,-0.571864,1.625124,0.36624,0.976528,0.681859,-0.327981,0.542035,-0.79276,0.186566,1.76914,0.159947,1.946903,0.697702,-0.367321,-0.425307
0.803158,-0.571736,1.989095,0.510031,1.706268,0.176853,-1.037723,0.090624,-0.844185,-0.258949,0.022017,-0.602167,-1.055591,1.088644,0.274521,-0.273533,-0.009718
-1.376188,-1.526738,-0.717997,1.220093,-0.320426,-0.501353,1.134406,-1.377653,0.44406,-2.284333,-0.672048,0.189164,1.49182,0.970745,-0.577544,0.556025,-0.467444
0.131232,-1.45524,0.233256,-0.999054,0.428691,-0.992807,-0.680953,0.622123,0.059789,2.106562,-0.302324,0.983734,-1.694405,-0.593443,0.76909,0.205476,-0.217197
2.141454,-0.755352,1.742167,1.118164,-0.342533,1.119686,-0.310203,0.051414,-0.080751,-1.949429,-2.493187,-0.825566,1.203484,-1.039291,-1.763323,-0.610309,1.273522
0.756313,0.000946,1.815916,0.139248,0.17431,0.76182,-0.333526,1.769235,0.867449,1.128468,-1.00753,-0.143277,-0.311067,-0.729086,-0.94129,0.394713,0.050522
-0.812047,-0.141976,-2.631507,1.530402,-1.713715,-0.424107,0.819269,0.133979,-1.441419,-0.873965,0.349731,0.068734,0.896106,-0.16362,-0.250058,0.013753,0.479296
0.784139,0.309612,-0.171221,0.053665,-0.230645,0.591925,1.471781,-0.119744,-0.307817,-0.631771,0.049226,0.004431,0.555022,-1.144332,-0.099476,0.374631,0.637239
-0.352935,0.423767,-1.088486,0.957675,-0.419607,0.484715,-0.361866,-0.114498,0.950682,-0.130383,0.479558,1.503685,-0.473973,0.836313,0.351939,1.340435,0.34092
0.013055,-0.079183,1.271132,-0.545526,2.464432,0.952539,1.580798,2.908434,0.277171,0.360969,-1.236518,0.517778,2.09366,0.133007,-0.820873,-1.857603,-0.592799
-0.093956,-0.679497,-0.205289,-0.779907,1.265046,1.349891,1.21491,1.649091,0.079926,0.943508,-2.324544,1.056261,-0.196912,-0.365312,-1.239016,-0.704885,0.028679
0.475033,1.430629,-1.005488,-0.433182,-0.716662,-0.621459,0.564281,0.615577,-0.283829,0.317829,0.479869,-0.88729,0.421746,-0.029221,-0.372441,-1.199016,0.300743
-0.072228,1.43234,0.285898,-0.24535,0.102748,0.460477,-0.398775,1.225857,0.582542,1.475976,1.362917,0.246476,-0.642756,-0.604508,0.021342,-0.538529,-0.162456
-0.111773,-2.621601,-0.68766,1.099427,-1.222308,0.415536,-0.775682,-0.105989,0.246718,-0.4259,-0.091622,0.089649,1.462711,-1.248445,1.645715,0.931944,0.64586
-0.889419,0.327352,1.051129,0.417696,-0.768585,0.759647,-0.088444,-0.019827,0.971449,0.489502,0.856233,0.318079,0.33123,0.526161,0.742421,-0.447797,-0.589308
-1.135786,0.333494,-1.696824,-0.223951,-1.507355,0.044593,0.056433,-0.616334,1.569776,0.942373,1.290394,3.170382,0.573713,-0.38484,1.181293,-0.424015,-0.042204
0.013118,0.46083,-0.785497,-0.255574,0.118551,-0.633641,-0.422337,0.2176,-1.395243,0.256154,0.77155,-0.773168,-0.10435,-0.265325,0.834438,0.196374,0.113929
-0.074246,0.640631,-0.225804,0.239648,-1.609751,0.62561,0.902337,-1.011176,-0.152436,-0.526123,-0.965595,0.467278,0.157351,0.138425,-0.302884,-1.12443,0.205725
-1.352974,0.536624,-0.494587,-0.570313,-1.14791,-0.475831,-1.097401,-0.908173,2.25721,1.406171,1.711624,0.707624,-0.904238,0.136848,1.369476,1.525563,-0.671005
0.681178,-0.830944,-0.049647,0.781797,1.106178,0.602115,1.025055,-0.204771,-2.589471,-2.298577,-1.352225,-0.667182,1.459623,-0.164931,0.177354,-1.811362,0.469141
0.373765,1.043367,0.499771,1.016644,0.49744,0.993758,0.789786,0.486587,-2.181079,-1.546049,-1.051142,-2.23482,0.329098,0.341689,-1.533464,-1.759456,0.29109
0.668329,1.810824,-1.957926,-1.198734,1.186147,-0.705927,0.887799,2.837132,-1.095619,1.177157,-0.098177,-0.584096,0.534529,0.249447,-0.988361,-2.016628,0.300158
0.505918,-1.425931,-0.244328,-0.85593,-0.670335,-1.929095,0.184419,-0.574875,-0.188541,0.041707,-0.482406,-1.340767,-0.03946,-1.918027,-0.053533,1.25877,-0.07804
-0.472819,0.785092,0.142899,0.508481,0.747307,1.048825,-0.820802,-0.122726,0.271444,0.802234,1.000182,0.981102,-1.337979,0.716579,1.965308,-0.082602,-0.083322
-0.2166,0.45497,1.329411,1.182186,-0.680096,0.713198,-1.974001,0.20103,0.906679,0.453869,0.694867,-0.018016,-0.946617,1.283622,-0.490411,0.35862,-0.043001
-1.06677,-0.414407,-0.905683,-0.552336,-0.322805,-0.721914,1.355476,0.006006,-0.538657,-0.039304,-0.834993,0.551816,0.662726,0.292925,-0.49046,-0.762477,-0.572762
-0.651735,-0.452383,-1.138624,0.196809,-0.379909,-0.647825,-0.136759,-0.74645,1.61295,0.233633,1.239295,1.078592,-0.27848,0.566869,1.078165,2.387402,-0.155016
0.564773,-0.242746,0.367201,-0.543452,-0.427647,-0.658953,-1.597821,0.378417,0.315948,0.592041,-0.614662,-0.92727,-0.679745,0.713318,-1.352781,0.801247,0.144058
1.349051,-1.298014,1.629747,0.280271,0.025577,0.668768,-1.011846,0.089522,1.150605,0.379617,-0.859531,0.259833,-1.949537,-0.776454,-1.26667,1.735856,0.666884
1.703098,1.355986,-0.206642,-0.358465,0.647755,-0.915992,1.89978,0.653941,-0.368856,-0.083049,0.616887,0.542304,-1.095664,-0.178901,-1.661697,-0.191661,0.538895
1.91609,0.935022,0.170753,-0.600416,0.09082,-0.723485,-0.821967,-0.105789,0.480597,0.360401,0.758652,-0.87983,-1.275721,-1.535317,0.285335,0.274361,0.788471
1.064792,-0.447671,-0.622249,-0.11762,1.865577,-0.449488,1.397629,-0.193514,-2.830721,-2.56507,-2.590955,-1.539206,0.888432,0.586409,-1.25687,-1.415672,0.611619
0.141996,-1.654924,1.34408,0.451488,-0.626092,0.404273,-1.629381,-0.046241,0.803331,0.020944,-1.282522,-0.198804,0.290855,-0.225604,-0.439767,0.35229,0.034718
-0.455257,-0.790678,-0.522088,0.716091,-0.125833,-0.311123,0.273894,-1.256352,-0.220628,-1.308033,-0.285861,1.404666,0.739995,0.411414,0.352577,-0.359136,-0.08857
-0.733212,-0.543376,-0.688493,-0.434613,1.786247,-0.987528,1.337965,0.983001,0.185945,-0.044845,-0.60131,-0.756942,-0.000843,0.959391,0.117788,-0.719491,-0.739404
0.543222,-0.027662,0.28356,-1.66499,0.147018,-1.648055,-0.415365,-0.824757,1.154609,0.798103,0.568893,0.169951,-0.83849,0.603616,-0.297684,-0.496458,-0.311613
1.758185,-1.343188,-0.013771,-1.32906,-1.010193,-0.891765,-1.501606,-0.358023,0.133871,1.152075,-0.25917,0.259158,-0.113231,-1.979853,0.592911,1.775378,0.888022
0.364728,1.700444,-1.033591,-0.771402,-1.351667,-0.33095,1.125874,-0.082903,-1.51425,-0.38914,0.071282,-1.606727,1.161783,-1.456087,-1.317507,-0.575195,0.357075
0.516448,-0.163159,1.017765,-1.249962,-0.962188,0.275135,0.057443,-0.954496,1.363786,1.151577,0.764164,1.290241,0.229921,-1.760277,1.203693,0.945437,0.007809
0.702629,-2.279462,-0.56655,0.245646,2.119024,-0.748661,1.003778,1.025841,0.291993,-0.695114,-1.893504,0.933651,0.385914,0.478381,-0.077633,1.27691,0.473831
-3.105995,1.097816,-0.78452,-0.445137,0.620269,0.668047,0.927827,0.355938,1.683889,0.812865,1.06136,1.822846,1.167785,0.488786,0.791513,-1.04746,-1.656832
0.056749,-0.590936,0.548528,0.188722,-0.158957,0.220481,0.258115,-1.375372,0.165483,-0.706161,-0.088818,0.847292,-0.058595,-0.2131,0.417941,-0.189309,0.07619
0.763925,0.430535,-0.803009,0.193247,0.284184,-0.569635,-0.332032,0.020481,-0.867544,-0.646913,0.717106,-0.442451,0.542051,-0.148792,0.846777,-0.200606,0.599215
-0.815934,-1.152273,1.665916,0.326347,-0.56851,1.262882,-1.084449,-1.29363,2.515445,0.396297,-0.425446,1.085428,-0.801722,0.30645,0.053786,2.035523,-0.400747
0.336559,0.882178,0.053036,-1.863182,-0.539298,-0.883602,0.679478,-0.860261,-0.826713,0.398265,-0.147234,-1.430071,-0.652197,-0.446255,-1.325363,0.609206,-0.242298
1.655521,-0.549775,1.558181,-0.395358,-0.192274,1.206281,-1.365187,-0.912495,-0.395521,-0.066548,-0.87346,-0.340222,-0.657366,-1.151864,0.317447,-0.029566,0.890075
-1.230144,0.336667,0.783677,-0.310417,-0.976729,1.577746,-0.416329,0.530197,0.103682,0.988161,0.034866,-0.08125,1.302063,-0.989261,0.687731,-0.607609,-0.641131
1.459285,-0.480401,1.285313,-0.145494,1.168583,0.181644,1.161807,1.484222,-1.320504,-0.377784,-2.263787,-1.056873,0.698462,0.102392,-1.017476,-2.120283,0.342632
0.997456,-0.539642,1.115661,-0.564832,-0.055229,-0.495058,0.846206,-0.263552,-0.331818,-0.686955,-1.247842,-1.428088,0.739537,-0.85629,-0.199609,-0.626889,0.120964
-1.184498,-0.448132,0.128999,0.649528,0.296202,0.142237,0.147699,-0.44238,0.573803,-0.150659,-0.100344,1.170045,0.026635,0.705223,0.503277,-1.457434,-0.574109
0.56178,-1.530314,0.31407,0.880279,-2.527764,1.026261,-1.44515,-0.611882,-1.683156,-0.393801,-0.987868,-0.924369,0.681692,-1.535159,0.701708,0.317253,0.911617
0.04218,1.285731,0.293539,-0.94758,-0.760125,0.025529,-1.685249,-1.048434,0.118642,1.493782,1.375111,-1.370735,-3.001402,0.118807,-0.049596,0.901121,-0.074745
0.408965,0.442458,0.401175,-0.147098,0.573593,-0.495946,0.750791,0.210298,0.156433,0.324146,0.071943,0.108902,-1.145322,0.321151,-0.525693,1.464929,-0.064027
0.014632,-0.12413,0.29387,1.500792,-0.962396,0.893118,-1.467975,0.400847,0.087878,0.269516,0.986434,0.281486,0.006509,-0.613337,1.036148,0.236901,0.394577
0.206421,2.139542,1.985071,0.108221,-0.134845,0.799692,-0.615925,0.683409,-0.502833,0.622408,0.72706,-1.021097,-0.640081,0.085559,-0.830835,-0.294924,-0.371538
-0.49637,0.145317,0.79573,-0.829537,-0.365075,0.187707,-0.884859,0.161499,1.640953,1.126232,0.676335,0.521447,1.123242,-0.357365,0.832805,0.510001,-0.565399
-0.881389,0.543687,-1.044883,-0.149485,-1.111261,-0.160368,0.866667,0.326072,-0.60862,0.414529,-0.159076,-0.495923,-0.032098,0.428151,-0.840083,-0.878335,-0.240354
-0.39167,-1.257553,0.047874,0.713342,0.803783,0.913752,-0.375862,-0.712237,0.230519,-0.576512,-0.270661,1.256468,0.181366,0.186141,1.629603,0.518705,0.172783
0.082953,0.046545,0.690736,0.023845,1.373217,1.946304,-0.483725,0.239871,0.227207,0.068124,0.534313,0.859035,0.190074,-0.479431,0.86275,0.161967,0.193845
0.786202,0.542172,0.862782,-2.466091,0.146621,-1.509773,0.446545,-0.958928,-0.464358,0.811324,-0.48867,-0.714089,-0.715402,-0.515758,-0.40363,-2.130199,-0.55229
1.20222,-0.385636,1.168846,0.156176,-0.301369,0.408224,-0.063744,-0.972611,0.114321,-0.81962,-0.359721,0.502786,0.583397,-0.821832,0.258031,-0.462316,0.634891
-0.438044,0.271146,-0.125412,-0.225347,-1.314805,0.454838,-0.229577,-1.768967,-0.428283,-0.135748,-0.746534,0.046858,-1.295763,0.685762,-0.452355,-1.588374,0.017203
-0.81104,-0.188934,-0.769927,-0.57671,-0.309958,0.12488,-0.955058,-1.051633,0.922337,1.495094,0.822184,1.307569,-1.992511,-0.846252,1.029836,1.394778,-0.106012
1.207312,-1.253008,-0.581763,-0.160809,0.072156,-0.881804,-0.772632,-0.711151,-0.201692,-0.781451,0.203933,-0.030065,0.738808,-1.85779,1.092434,-0.387613,0.832008
1.777378,-2.350782,0.625709,0.250842,0.39272,-0.263715,0.015112,-0.817,-0.02214,-1.379085,-1.732203,-0.606877,-1.012903,-0.201909,-1.049042,1.416904,1.03578
0.536644,-0.992401,0.255313,-0.832323,-0.263841,-0.511158,-0.327456,0.784643,0.357985,0.602516,-0.198729,-0.709233,1.363875,-1.292855,0.302409,0.014414,0.116373
-1.786157,-0.781501,-1.132974,-0.051681,-0.582387,-0.916488,-0.231485,-0.506346,-0.033132,0.98616,1.21268,0.776834,-0.599736,0.478517,1.644353,0.494273,-0.784423
-1.011411,-0.316826,-0.948937,1.343259,-0.197661,1.043175,0.493181,-0.021789,-0.669409,-0.709155,-0.066541,0.296748,0.477729,0.039832,0.870924,0.402005,0.163941
0.293162,-0.551675,0.202176,0.285932,-1.099262,0.56329,-1.199354,-0.173174,-0.48769,0.109771,-0.686878,-0.030075,0.089028,-0.055654,-0.516753,-0.095941,0.442345
-2.233173,0.202175,-0.494971,-2.066662,-0.20746,-0.085022,0.454618,-1.019573,0.087972,0.953909,0.085011,0.029391,0.177026,0.406236,-0.791832,0.936875,-1.301249
-0.069068,-1.087428,-0.625859,-0.142922,0.344331,-1.356344,1.231377,-0.491156,0.671734,-0.26077,-0.315344,1.172299,-0.204379,0.107112,0.216072,-0.499688,-0.224032
-0.370797,-0.46756,-1.630267,-0.366769,0.443535,-1.797154,0.780668,0.228632,-0.104555,0.38561,0.455142,-0.451201,-0.646027,0.686012,0.920548,-0.063818,-0.290107
-0.2287,0.110361,-0.328354,2.408909,-0.65824,0.365288,-0.431246,0.202763,-1.620506,-1.642069,0.679765,-1.082766,0.878235,1.207102,0.322132,-0.540567,0.406585
1.199034,-1.004913,1.715041,-0.681008,0.559346,0.074058,-0.275684,1.147853,1.474503,1.179113,-1.434449,1.101938,0.35757,-1.15345,-0.336595,-0.48818,0.186732
-0.956037,-0.025803,-1.068466,2.976215,-2.735066,1.235267,-0.693578,-0.26662,-0.90734,-0.391473,-0.33456,0.48213,-0.700276,0.47612,-0.251925,0.544493,0.52133
1.085869,-0.815793,1.573209,-0.055374,0.457101,-1.374793,0.523893,0.09684,1.275275,-0.065645,-0.314341,1.618951,0.63009,0.284166,0.259067,-0.772334,-0.148057
0.226685,-0.287942,1.317704,0.559322,0.602865,0.589672,0.162328,0.905993,1.16089,0.539718,-0.034026,1.068581,0.41858,-1.044566,1.043853,-1.106542,-0.19596
0.377781,0.225258,-0.25997,0.387461,0.187836,-0.01927,-0.403482,-0.614075,-0.058053,-0.521525,-0.066226,-0.280391,-0.640146,-0.687099,-0.199964,0.672201,0.344989
-1.664546,0.40467,-0.027178,-2.138977,1.316106,-1.482372,0.65778,-0.404021,0.495099,1.077953,1.314697,-1.368126,-0.084949,0.870659,1.691878,-0.030368,-1.666866
-0.223398,-1.433639,1.681258,-0.287784,1.609662,0.029376,-2.747898,-0.554358,0.250247,0.526391,0.102832,-0.477179,-1.134319,0.374835,1.770506,0.160936,-0.559688
-1.764358,0.085808,-0.614541,1.774928,-0.171786,1.642018,0.306227,0.402943,-0.323127,-0.55,0.515698,1.449513,1.900849,0.61607,1.695898,-1.112754,-0.269378
-1.559639,1.609191,0.697168,0.541388,-0.942488,1.428712,-0.501334,-0.736365,-0.233565,0.710217,1.063769,0.599379,-1.129877,0.934773,0.169169,0.767932,-0.755966
0.802897,-0.42024,2.822051,0.631368,2.756744,2.546339,-0.034949,2.757617,-0.055853,0.605596,-1.408896,0.758179,0.698292,-0.586479,-0.061194,-1.47347,0.060181
0.108757,2.32473,1.870906,-1.931221,1.878689,0.758721,0.218712,0.016711,0.818617,1.05878,0.523084,-0.585527,-1.15061,0.72931,-0.044879,-0.959947,-0.861062
1.198567,-1.150207,1.44386,-0.215008,0.316325,0.236437,-0.737418,0.008556,-0.428898,-0.08757,-1.388924,-0.39029,0.022275,-0.612521,0.037602,-1.056591,0.371405
0.659547,-0.215284,1.307715,1.057103,-1.025644,1.71848,-1.510262,-0.361441,0.654453,0.111395,-0.092925,0.210947,-0.822061,-1.058357,0.366631,0.325053,0.647173
1.725306,0.082752,1.447153,0.46164,0.064718,0.433494,-0.14273,-0.404794,-0.116745,-0.649205,-0.801817,0.291048,-1.575161,-0.095838,-2.07634,0.411959,0.721132
2.186727,-0.847153,1.551204,-1.445063,2.110523,-0.703259,1.188457,1.682479,0.253209,-0.458444,-2.512655,-1.833785,1.312106,0.051468,-0.852174,-1.659644,0.257011
2.814743,-2.021692,2.00048,0.152034,2.61455,-0.052534,-0.429543,1.928372,-0.496315,-0.241043,-1.883689,-0.605384,-0.950482,0.229392,-0.546482,-0.855073,1.025146
-1.396755,0.274907,0.70669,-0.795717,1.408058,-0.909112,-0.150752,0.554021,0.715764,1.227273,1.373394,0.052319,-0.207685,0.564283,1.115167,-0.533777,-1.419029
-0.05816,-0.401214,-0.633254,-0.478398,0.182629,-0.434865,0.627787,-0.19475,-0.370946,-0.780353,-0.470757,-1.053877,0.912287,-0.802765,-0.159382,-0.756264,0.009058
0.013964,0.827767,-0.113408,0.113447,-0.782741,-0.125538,0.441288,0.057409,-0.493397,-0.007995,0.35061,-0.334954,0.206996,0.123457,-0.124791,-0.802313,-0.008403
-1.785355,2.273539,-3.51786,-0.862253,-2.33844,-1.748142,1.345996,-0.926196,-0.450277,1.65726,2.614443,0.789487,-1.986368,-0.847552,0.063853,0.997622,-0.552433
-2.496783,0.597308,-1.248261,-0.843607,-0.734172,-0.958645,0.597106,-0.081002,0.955858,0.815415,0.841416,0.238557,0.441981,0.892563,-0.675461,0.659582,-1.405741
1.183424,-0.785796,0.840149,-1.106475,2.28114,0.469087,-0.276567,1.898763,-0.182742,2.058811,-0.621351,1.195516,-0.819075,-1.412535,1.325629,-0.862108,0.216497
1.502964,-0.812457,-0.071251,-0.656977,-0.686404,-1.502461,0.031862,-1.213018,-0.364366,-0.400537,-0.438017,-0.379646,-0.664511,-0.685189,-0.201265,0.271804,0.659989
0.695386,0.030209,0.978463,-1.828425,1.934955,-0.829592,0.757849,0.618932,0.644618,1.463075,-1.231259,0.479566,-2.198795,0.993467,-0.831458,-0.588309,-0.483059
0.764734,1.373619,-1.303962,-0.24746,-1.79021,-0.723209,-0.239478,-1.421683,0.136525,-0.051966,1.267579,0.20192,-0.580984,-0.857082,-0.554105,1.041697,0.699483
1.526198,0.065209,0.622742,0.971078,1.134951,-0.042765,-0.298783,0.903751,-0.126179,-1.189607,1.082474,-0.490912,1.700671,0.20556,1.215031,-0.182886,0.728209
1.867343,-0.486398,0.328385,0.043934,1.321126,0.700552,-0.113574,0.807048,-1.577589,-1.370184,-0.417522,-1.804701,1.352888,-0.651283,-0.336707,0.362443,1.048344
0.48892,-0.810564,-1.427694,1.452767,-1.529843,-0.03304,1.158094,-0.980265,-1.06286,-1.800924,0.145506,0.41103,1.359264,-1.585736,0.646238,-0.765999,0.9717
-2.40595,0.611292,-1.922196,-1.672736,1.370343,-0.2541,0.354402,2.132336,0.067473,3.066138,0.326705,1.103654,-1.83077,1.450477,-0.462626,0.458081,-1.342873
-1.069455,2.370483,-0.69254,-1.486933,0.707958,0.152261,0.87773,0.529633,-0.309647,0.824853,0.59125,-0.277895,-0.109126,0.443299,-0.59397,-1.520453,-0.885777
0.684,1.234258,1.059379,1.530632,-1.206405,1.624272,0.103234,-0.50436,-1.343077,-0.917802,-0.834611,-0.760447,-1.031294,0.604653,-1.666101,-1.789299,0.615024
0.575871,-2.137674,1.355618,-0.754908,1.530219,-0.510678,-0.516593,0.774043,0.478635,0.758878,-0.54446,0.316124,-0.096074,-0.294245,1.175575,-0.017908,-0.246029
-0.436368,0.036031,0.6112,-1.080546,0.040265,-0.066369,0.159326,-0.655624,-0.768379,0.403043,-1.216852,-1.705933,-0.870105,0.46205,-0.0979,0.225694,-0.5052
0.771137,0.725061,1.231065,-0.552584,-0.842464,1.326138,-0.254081,0.528767,0.773384,1.368643,-0.095863,0.504323,-0.940076,-0.322117,-0.641913,0.615275,0.379417
-0.863524,-0.077414,0.943643,-1.053517,1.458475,0.746055,-0.526071,0.442843,0.965403,1.020053,-0.705998,1.055835,0.52576,0.788815,1.322242,-1.457512,-0.789039
-0.744481,0.493425,-1.192902,-0.189506,-0.329484,-0.015319,-0.229303,-0.079798,0.30233,0.528246,0.394274,0.046702,-0.494546,0.589533,-0.242688,0.825068,-0.127637
-0.040151,-0.062881,0.274412,0.319719,-0.290034,0.494695,-0.876495,-1.854324,-0.45581,-0.726898,-0.25873,0.145617,-0.770607,0.465932,1.003703,-0.625851,0.074224
-0.375838,0.398252,-0.281342,0.311737,-1.734415,0.478571,-2.010757,-1.01728,-1.259052,-0.069086,1.587852,-1.381176,0.357622,-0.594529,0.305033,1.187503,0.288706
-1.165663,-2.519482,-0.462826,2.361812,-1.149969,-0.230152,-0.348923,-1.046727,1.451603,-0.666381,-0.223998,2.606125,-0.579204,1.15061,1.362142,0.553641,0.057335
-1.096023,0.974527,-0.495738,1.367584,-1.144322,1.87102,-0.348384,0.223268,-0.289368,0.029808,0.605293,2.249242,0.874415,-0.865818,0.05992,-0.412317,0.194642
-0.023006,0.02522,2.320118,-1.499156,2.166954,0.312478,0.348371,0.639896,0.892706,0.621625,-0.875124,-1.127245,0.087083,-0.587412,-0.383619,-0.501109,-0.895788
0.145074,0.729884,-0.48862,1.398904,0.482029,-0.013315,1.271363,0.85297,-1.509378,-1.351492,0.403336,-1.052684,1.15471,0.224931,0.393754,-0.388048,0.225028
0.849278,1.714225,0.177367,1.165486,-0.610346,1.909983,0.848505,0.582971,-0.513686,-0.639628,-0.827664,-0.501549,-0.782299,0.019115,-2.803098,-0.082937,0.821286
-0.222378,0.004102,-0.318449,0.952298,0.151411,0.568526,-0.454897,-0.400095,-1.211911,-0.657606,-0.477704,0.140865,-0.891424,1.337375,-0.851232,0.17307,0.241367
0.776587,-1.03808,0.518636,-0.573607,0.458966,-0.594836,-0.025553,0.757233,-0.257282,0.638124,-1.500244,-0.228498,-1.007429,0.31337,-0.80723,-0.3754,0.283138
-0.235485,0.688739,-1.324398,0.13007,1.59619,-1.8351,2.225559,0.003295,0.598928,-1.16593,0.653095,0.634548,-0.250554,2.321022,-0.449809,0.488206,-0.421631
2.644626,0.452103,0.937479,-0.246044,-0.218445,-0.12527,-0.473726,-0.627769,0.127181,-0.686042,0.295142,0.079821,0.333619,-2.300067,0.816232,-1.356417,1.317679
-0.212401,0.698063,-0.747531,1.307731,-1.227143,-1.471768,1.205811,-1.599671,-1.930701,-2.502785,0.311038,-2.068495,0.150447,1.148948,-0.977298,-0.360791,-0.112841
-0.719538,0.246523,-0.444365,-1.535114,0.804391,-1.401423,2.610768,0.590578,-0.903086,0.072215,-1.780918,-0.284749,0.300121,1.196426,-2.201033,-1.043066,-1.034409
0.693943,0.552332,0.731109,0.475516,-0.909819,-0.615532,-0.821639,-0.947024,0.453565,-0.892448,1.274067,-1.53119,0.578621,-0.557006,0.325627,-0.096996,0.159668
1.592915,0.604868,0.656769,-0.055579,0.033736,-0.444083,-0.662732,-0.525031,1.117723,0.009342,0.046071,0.200001,-1.171124,-0.23232,0.13097,0.855161,0.567408
0.666429,2.547798,0.702053,-2.360349,0.322936,-0.278989,0.253461,1.233874,-1.485921,1.165894,0.012702,-1.68623,0.314916,-0.254125,-2.442318,-0.788954,-0.449392
-1.566891,-0.156688,-1.461681,-1.2027,-0.836093,-1.742475,1.089299,-1.970352,-0.108176,0.349403,0.883227,0.973659,-0.763907,0.1858,0.417326,1.110059,-0.900222
2.660684,0.268776,1.064728,-0.220533,2.452629,1.776401,-0.548488,1.835239,-2.029936,-0.230016,-1.536848,-0.576317,-0.164502,-1.085733,-0.894126,-0.783681,1.444794
0.604988,0.083375,0.014646,-0.060323,-0.810427,1.264013,-0.342981,-1.118248,-0.729067,-0.687756,-0.153414,-1.062479,0.976091,-1.903313,0.910446,-0.985246,0.740978
0.758345,-0.205763,0.525155,-0.636216,0.736634,0.724613,0.652414,1.321758,-1.304927,-0.039234,-2.087572,-0.610865,1.299578,-0.765561,-1.085441,-1.468066,0.273392
-0.421481,-0.505557,0.342077,-0.073403,-0.199391,1.014756,1.942978,-1.495628,-1.681232,-2.327994,-2.235595,-1.553835,2.217341,-0.713952,-0.422564,-0.648049,0.038639
0.437036,0.205976,-0.463464,-1.358649,0.391871,-0.977059,-0.454534,1.862112,-0.129702,1.780005,0.450389,-1.588921,-0.329154,-0.694064,-0.515154,1.080014,-0.093268
1.108304,0.103379,0.934354,0.576781,-0.342046,0.445956,-0.510731,-0.335868,0.489108,-0.243855,1.234658,0.365036,0.068099,-1.096757,0.559996,-0.054416,0.683823
